"fips","median_cases","median_ratiocases","median_total_population","median_population_density","median_deaths","mean_D_stay_at_home_effective","median_days_stay_at_home_effective","median_mean_temp","median_dewpoint","median_life_expectancy","median_years_of_potential_life_lost_rate","median_age_adjusted_death_rate","median_percent_fair_or_poor_health","median_percent_low_birthweight","median_average_number_of_physically_unhealthy_days","median_percent_adults_with_diabetes","median_num_hiv_cases","median_percent_adults_with_obesity","median_food_environment_index","median_num_food_insecure","median_percent_excessive_drinking","median_percent_uninsured","median_num_primary_care_physicians","median_preventable_hospitalization_rate","median_percentile_rank_social_vulnerability","median_percentile_rank_socioeconomic_theme","median_percentile_rank_below_poverty","median_percentile_rank_unemployed","median_percentile_rank_per_capita_income","median_percentile_rank_no_highschool_diploma","median_percentile_rank_household_comp_disability_theme","median_percentile_rank_age_65_and_older","median_percentile_rank_age_17_and_younger","median_percentile_rank_disabled","median_percentile_rank_single_parent_households","median_percentile_rank_minority_status_and_language_theme","median_percentile_rank_minorities","median_percentile_rank_limited_english_abilities","median_percentile_rank_housing_and_transportation","median_percentile_percentile_rank_multi_unit_housing","median_percentile_rank_mobile_homes","median_percentile_rank_overcrowding","median_percentile_rank_no_vehicle","median_percentile_rank_institutionalized_in_group_quarters"
"16041",59,0.00453392761085069,13013,19.6210538008663,0,1,157.5,16.4722222222222,39.75,77.290857358,9111.0071283,368.69238045,12.686364763,8.3211678832,3.534157303,7.7,0,33.5,8.3,1450,15.614039485,11.845515811,5,3232,0.1831,0.3642,0.2869,0.1299,0.8246,0.2999,0.3572,0.1684,0.993,0.361,0.3193,0.461,0.3228,0.6189,0.0293,0.2031,0.1229,0.6186,0.1754,0.0363
"16045",140,0.0083071263276568,16853,30.1058510307294,0,1,126,16.3888888888889,39.5,77.521748041,7216.4259802,351.31432057,15.991230506,8.1734186212,4.0604231067,11.5,5,37.6,6.9,2430,13.873458844,14.15480891,10,1531,0.7065,0.8001,0.8313,0.767,0.8921,0.4951,0.9255,0.8338,0.5931,0.8418,0.4537,0.5027,0.4107,0.5909,0.2378,0.6167,0.4056,0.6839,0.1519,0.1223
"16047",132.5,0.00874183545556509,15157,20.7834177524039,0,1,128.5,16.1666666666667,37.15,77.502830535,9296.5555111,388.46786648,17.375188322,7.3602264685,4.0138066868,10.7,8,33.7,8.8,1520,15.600462945,19.681762546,5,3363,0.6125,0.6253,0.4947,0.1754,0.7962,0.9179,0.476,0.4174,0.9519,0.4308,0.2015,0.8911,0.7189,0.9653,0.2779,0.3349,0.6832,0.9596,0.0497,0.056
"16049",25,0.00153836686973109,16251,1.91699757306542,0,1,124,13.1666666666667,47.2,79.278313078,8022.0068842,342.90886309,16.935162072,5.4579093432,4.1031369669,10.2,5,31.9,6.9,2220,15.129414385,15.87357331,10,4221,0.5791,0.5807,0.5234,0.4368,0.8526,0.4193,0.5966,0.9195,0.2187,0.9195,0.0748,0.4136,0.3149,0.5371,0.6132,0.1305,0.7192,0.7838,0.3473,0.7625
"16053",411.5,0.0181325460474134,22694,38.0007561650582,6,1,127.5,16.1666666666667,37.15,78.286253842,7214.4693614,325.83383196,17.255989744,7.6114534252,3.9473369052,6.9,5,31.8,7.8,2240,14.57977677,20.493471678,9,3168,0.6202,0.7205,0.5791,0.2588,0.9182,0.9398,0.2929,0.1111,0.9774,0.1614,0.5005,0.9191,0.7663,0.9809,0.2477,0.2757,0.6208,0.9605,0.0621,0.0901
"16055",1282.5,0.00868220098025942,147716,119.361009968736,4,0.98046875,122.5,13.5555555555556,42.45,79.368782206,6042.9536669,296.25846567,13.548648738,5.4843132511,3.7041001436,7.8,80,26.4,7.6,19590,20.289691498,10.121583868,123,2390,0.2649,0.2923,0.3002,0.5425,0.3378,0.1296,0.5731,0.4575,0.6558,0.3133,0.6765,0.2063,0.3254,0.1662,0.3171,0.7864,0.3973,0.5992,0.1624,0.227
"16057",81,0.00209882621200736,38593,35.8717375081211,0,1,128.5,14.0555555555556,40.45,81.841889655,5497.8719283,257.834413,13.581195223,5.4450603195,3.6234914606,5.5,15,23.8,7.3,6480,21.025381924,9.2938798712,37,2512,0.3171,0.5377,0.8395,0.6205,0.6221,0.0083,0.0086,0.078,0.0996,0.2025,0.1082,0.3684,0.3734,0.4056,0.772,0.9532,0.5091,0.2872,0.3814,0.9131
"16069",123,0.00307538442305288,39995,47.1478694076778,19,1,125,16.7222222222222,41.6,77.567810785,7175.6466977,360.0950567,14.310009449,5.5885850178,4.0322992685,10.2,15,30.9,7.9,5260,19.962218266,10.631905105,30,3504,0.4082,0.3005,0.3664,0.3677,0.4333,0.1847,0.7342,0.6686,0.3397,0.6991,0.6129,0.2894,0.4295,0.2155,0.5762,0.7135,0.3973,0.5409,0.3986,0.6301
"16075",290,0.0127343784305976,22773,55.9675607926514,2,1,125,16.3888888888889,39.5,77.376516694,8672.0211461,382.7853884,16.725740068,6.8538791052,3.9155380418,10.8,7,34.6,7.6,2700,15.001969549,14.143245694,10,1387,0.6199,0.6918,0.6991,0.6813,0.6991,0.5068,0.5062,0.4683,0.9083,0.5492,0.1073,0.7361,0.5842,0.8029,0.3251,0.489,0.5934,0.9351,0.1076,0.0662
"16079",211,0.0168114094494463,12551,4.75849680895968,17,1,175,11,33.2,75.228380595,9640.4108343,488.15222028,15.473830741,7.3818897638,4.0029915498,9.6,5,35.4,7.3,2000,15.742390117,13.595293129,6,2311,0.6479,0.7463,0.6422,0.8742,0.6902,0.5798,0.5549,0.8383,0.1875,0.9303,0.1277,0.1522,0.29,0.1035,0.7972,0.6613,0.5202,0.7116,0.6587,0.5438
"16083",1025.5,0.0126675313445741,80955,42.1253944807105,27.5,0.972868217054264,121.5,14.7777777777778,35.35,77.951358306,7321.2638065,361.20315547,15.331225823,7.0641223184,3.6528950081,8.4,15,32.8,8.3,9660,14.461491617,13.977480647,59,2784,0.5126,0.4795,0.4947,0.1888,0.6995,0.5189,0.524,0.2521,0.9328,0.2496,0.6151,0.7507,0.5606,0.851,0.3327,0.5068,0.3518,0.767,0.2038,0.3779
"16087",189,0.0188340807174888,10035,6.90704546058639,2,1,129,16.6666666666667,39.6,80.039333512,5897.9992559,287.91166029,17.976272292,6.6319895969,4.1540891995,11.4,0,35.1,7.5,1260,13.836033592,16.437441581,5,1831,0.8313,0.7479,0.4756,0.8007,0.8507,0.6635,0.9892,0.8892,0.6794,0.7873,0.7055,0.7635,0.5899,0.8443,0.3524,0.4623,0.4578,0.7326,0.2496,0.3493
"17001",330,0.00492912515496871,66949,78.2841330419616,1,0.99609375,126.5,18.6111111111111,54.2,78.288202676,7087.0936201,365.58197045,14.772517959,7.6694619147,3.7135027448,11,47,36.6,8.3,7380,19.67664752,5.2365870045,59,6027,0.2776,0.29,0.3244,0.4368,0.369,0.1748,0.5903,0.6332,0.5215,0.3337,0.6348,0.2225,0.2849,0.2365,0.3372,0.7084,0.1869,0.1573,0.6154,0.5486
"17003",37,0.00524748262657779,7051,29.9378774013311,0,1,140,20.9444444444444,61.7,74.445441538,9900.3563799,529.49601662,24.272540011,8.3194675541,4.8797433771,7.9,19,26.2,5.4,1500,14.512381251,6.3651248465,1,5385,0.9959,0.9838,0.9806,0.9293,0.9723,0.9398,0.9984,0.6507,0.6883,0.9417,0.9577,0.4858,0.7975,0.1805,0.9943,0.7931,0.6622,0.7921,0.9475,0.765
"17005",51.5,0.00300519344109237,17137,45.0642745694643,2,1,133.5,18.6388888888889,53.75,78.646101727,7288.1013403,347.98842127,15.598466912,8.9034676664,3.7656171298,4.3,9,25.5,8.4,1890,20.247655725,6.6122516283,12,4068,0.4938,0.4881,0.5536,0.3677,0.5482,0.454,0.1337,0.4476,0.1888,0.5718,0.2203,0.2725,0.4193,0.1977,0.929,0.5966,0.6068,0.6912,0.6587,0.928
"17007",731.5,0.0136331444759207,53656,191.126609677216,23,1,134.5,17.6666666666667,51.65,79.456425254,6016.1864055,314.91769055,15.614342008,6.6633391565,3.6845202461,9.6,33,33.4,8.8,4140,20.002377203,7.5019403482,30,5445,0.4339,0.4241,0.2127,0.7036,0.2592,0.5603,0.4591,0.1684,0.8981,0.0907,0.8249,0.8163,0.6476,0.8797,0.199,0.6476,0.2114,0.6692,0.2763,0.063
"17009",15,0.00219426565242832,6836,22.368612907809,0,1,147.5,20.3055555555556,60.6,77.898723255,5628.0617043,361.86834356,15.601500675,6.5217391304,3.6198731876,4.6,9,23.4,7.5,740,23.068513354,3.6247334755,1,5062,0.334,0.4355,0.2455,0.2588,0.694,0.5683,0.0156,0.1449,0.0159,0.1445,0.3356,0.5193,0.6266,0.4088,0.7991,0.4059,0.4518,0.7154,0.5339,0.9911
"17011",141,0.0041688841582402,33822,38.9191216531235,2,1,134,17.8333333333333,53.4,78.629183337,7205.6709591,370.37586137,15.165622447,6.3127090301,3.6541520785,11.1,24,27.4,8,3150,19.695580918,6.0713323843,16,2647,0.3219,0.3088,0.3362,0.5116,0.2865,0.2477,0.6173,0.7529,0.4209,0.3025,0.6851,0.5078,0.3954,0.6227,0.2139,0.6046,0.1461,0.3604,0.5193,0.2681
"17015",21,0.00141959034678564,14793,33.2380044825432,2,1,114.5,15.3888888888889,49.4,79.377607098,6472.7895525,346.9951559,13.532288519,5.9183673469,3.4911679732,8.3,5,25.1,8.3,1430,18.974353087,6.9833948339,5,4724,0.1665,0.249,0.2321,0.3964,0.2875,0.2477,0.2254,0.886,0.1576,0.4107,0.1834,0.3543,0.2264,0.531,0.1732,0.5642,0.1751,0.2404,0.4537,0.3594
"17019",1403.5,0.0067992442592772,206420,207.199945763623,18,1,127.5,18.0555555555556,53.1,80.529049753,5919.5112493,291.6497066,16.332737938,8.2687651332,3.8642220678,9.3,355,30.8,7.5,31250,20.563806152,6.0591156358,199,5169,0.4741,0.3228,0.8138,0.3018,0.2833,0.0325,0.0172,0.0538,0.1213,0.0242,0.4565,0.7736,0.7096,0.7393,0.9841,0.9838,0.1566,0.8179,0.9411,0.8978
"17021",77,0.00227219074598678,33888,47.7714924662068,5,0.99609375,126.5,18.4166666666667,54.55,77.541922921,7327.3768236,383.88114801,14.400168551,8.7953313881,3.6455162721,13.6,38,29.2,8.4,3660,20.224345409,6.026812196,13,6709,0.2986,0.3827,0.3664,0.2502,0.5355,0.4467,0.5979,0.6243,0.3254,0.3913,0.7931,0.0821,0.1366,0.1197,0.3703,0.6301,0.219,0.1254,0.4877,0.8255
"17023",65.5,0.00407110448132264,16089,32.0868316367671,0,1,131.5,18.1666666666667,55.9,77.601947673,7532.3294977,383.74890419,15.401350458,8.3397092578,3.8193463485,6.7,11,36.8,8.4,1750,19.538929539,5.9166469708,7,6770,0.3203,0.5135,0.5387,0.7561,0.3862,0.3161,0.7997,0.6437,0.5275,0.6183,0.6367,0.0818,0.0427,0.2133,0.1592,0.269,0.5342,0.4811,0.1261,0.3419
"17027",288,0.00760737492736013,37858,79.8549368425026,17,0.977011494252874,124,19.3333333333333,57.3,79.655177592,6112.7061718,304.4382217,12.990591612,6.5963957837,3.3393311503,13.2,39,38.9,8.7,3120,23.212683991,4.7577418379,13,3090,0.1293,0.1691,0.1226,0.2254,0.1761,0.3438,0.1114,0.3575,0.3426,0.3025,0.3617,0.2754,0.3107,0.3095,0.3187,0.3999,0.5164,0.1878,0.234,0.8364
"17029",406,0.00768910268550434,52802,103.882148116678,20,1,135.5,19.3333333333333,56.05,78.639965322,6782.1213222,349.06002203,17.736598203,7.6572729861,4.1569269894,9.6,36,36.6,7.5,7440,19.956051145,6.9443060676,39,8415,0.4164,0.5762,0.8223,0.5813,0.5256,0.2837,0.0751,0.2732,0.0732,0.3133,0.5702,0.3559,0.3244,0.4346,0.6667,0.8975,0.2346,0.1611,0.6425,0.9016
"17031",89581,0.0171362438606811,5227575,5531.87853880069,4539,0.817307692307692,98.5,14.6111111111111,43.45,79.415729611,7012.1419751,339.05013118,17.140851058,8.9574233719,3.4710878007,9.5,25780,28,8.3,630380,22.237901344,9.972268492,4863,5194,0.6937,0.5304,0.5664,0.8259,0.0961,0.5734,0.1223,0.1394,0.5237,0.0831,0.6507,0.9631,0.9182,0.9532,0.8742,0.9863,0.0258,0.8491,0.9882,0.4371
"17033",29,0.00149169281415565,19441,43.8225247086381,0,1,131.5,18.1666666666667,55.9,77.746084319,6747.5951688,352.77515774,14.346339843,8.3733699382,3.5523848374,11.5,41,27.5,8.3,2050,20.9788441,5.9251412429,11,2689,0.2904,0.3467,0.2824,0.4823,0.3543,0.375,0.306,0.6049,0.1554,0.581,0.4292,0.4183,0.3286,0.533,0.2884,0.1429,0.4429,0.2356,0.3814,0.9064
"17037",787,0.00753412854927339,104458,165.451463866655,24,1,127,15.5,52.3,79.556214921,5669.1522196,303.97864286,15.743360243,7.4074074074,3.8648761841,5.6,70,31.7,7.2,13180,23.18572685,6.307213369,32,5605,0.5272,0.5177,0.6603,0.8007,0.4339,0.1178,0.0729,0.057,0.4027,0.057,0.6937,0.6972,0.5989,0.7329,0.7966,0.9287,0.093,0.7214,0.5339,0.8179
"17043",10531,0.0113174009203515,930514,2841.1124920084,500,0.973180076628352,123,15.8333333333333,50.9,82.384832928,4285.5627729,214.46305932,12.902530389,7.0265534439,3.1948201429,8.7,644,26.9,9.1,62420,19.848500634,6.3975946593,1255,4037,0.1579,0.0863,0.0382,0.3964,0.0191,0.1296,0.0401,0.1589,0.6358,0.0194,0.1614,0.8548,0.7173,0.8835,0.2999,0.9694,0.0064,0.6479,0.2206,0.2913
"17045",82,0.00459950639443572,17828,28.599205747641,0,1,161.5,21.2777777777778,60.55,77.091262117,8341.9541081,388.5254198,14.654341529,8.9481946625,3.6667019801,9,9,30.9,7.2,2020,19.369227272,6.0119354601,6,6728,0.3996,0.5804,0.5304,0.8007,0.4384,0.4616,0.7685,0.7676,0.3582,0.5492,0.7026,0.1165,0.0248,0.2993,0.2493,0.4709,0.3155,0.0697,0.6934,0.4632
"17049",104,0.00302712772150425,34356,71.7578090609911,1,1,133.5,19.3333333333333,58.15,78.896803381,6421.3367039,314.54426941,14.113453311,7.3547979798,3.4997723471,12.2,8,27.2,8.5,3190,22.624965039,5.5948278924,28,5193,0.1359,0.1847,0.192,0.2369,0.2693,0.2209,0.3524,0.4352,0.6781,0.2763,0.4441,0.1767,0.0684,0.3731,0.2104,0.6819,0.3719,0.185,0.3473,0.3091
"17051",51.5,0.00233825198637911,22025,30.7403635679093,3,1,130.5,20.6666666666667,57.3,78.631763576,7409.7963725,391.93729007,16.639989066,7.4204946996,3.9971485183,10.8,50,24.2,7.2,2700,19.784990008,7.2004500281,3,5275,0.5893,0.6972,0.5234,0.66,0.702,0.7221,0.4171,0.4476,0.3693,0.6361,0.4791,0.3123,0.2996,0.3922,0.6447,0.242,0.7147,0.5377,0.3986,0.9029
"17053",42,0.00305276929786306,13758,28.3314879874488,1,1,132,18.1111111111111,54,76.117497844,7920.2442309,443.8197391,15.316361684,6.492248062,3.7984029755,4.9,6,25.2,8,1540,19.691862117,6.1868214152,10,3549,0.3295,0.4397,0.3906,0.5947,0.4053,0.3919,0.772,0.7211,0.5712,0.6183,0.4734,0.1636,0.1671,0.2496,0.2194,0.582,0.0968,0.1926,0.3814,0.6692
"17055",106.5,0.00269599777232109,39503,96.6102961887997,0,1,129.5,19.75,59.55,75.602424875,9524.3328824,488.51559254,17.292388593,8.4888621312,4.1745129313,7.2,22,26.6,7.8,5400,18.542169354,6.7544770309,13,6875,0.5552,0.7316,0.7147,0.8854,0.6683,0.4664,0.8812,0.7011,0.4489,0.8083,0.6402,0.0996,0.0691,0.2174,0.3381,0.4604,0.5164,0.2092,0.8195,0.2139
"17057",32,0.000887729908175438,36047,41.6442034032805,0,1,137,17.7222222222222,56.3,76.533531069,8015.369587,417.42754673,15.800072405,7.7308817384,3.8792065589,8.1,57,28.8,7.9,4310,19.382443468,6.3841411067,11,5795,0.5189,0.5724,0.4947,0.6361,0.6014,0.4744,0.5556,0.659,0.2219,0.4527,0.7504,0.4419,0.2916,0.6157,0.4346,0.5995,0.1296,0.1961,0.6154,0.8707
"17061",28,0.00209111277072442,13390,24.6584376848742,0,1,137,19.1666666666667,59.4,75.872466746,9478.3375679,437.56041927,15.498565151,7.1729957806,3.8623339312,11.4,6,28.2,7.9,1610,19.516636448,6.4296011533,3,6002,0.3126,0.6654,0.6097,0.6466,0.6864,0.5603,0.5056,0.6151,0.3703,0.5419,0.5049,0.0267,0.0408,0.0678,0.1541,0.063,0.4167,0.2614,0.4537,0.531
"17063",297.5,0.00591004807501291,50338,120.410924382417,5,1,137.5,17.6944444444444,54.8,78.635982852,6220.7923645,330.32417593,13.514413201,6.976744186,3.3177838087,4.9,10,34.9,8.6,4530,22.156978916,4.9975940056,16,5451,0.1057,0.2038,0.1382,0.5947,0.148,0.1025,0.1547,0.135,0.8755,0.121,0.3499,0.4537,0.4288,0.4973,0.0716,0.7125,0.1869,0.3018,0.1754,0.0564
"17067",37,0.00198572425266999,18633,23.4753689502196,1,1,136.5,19.0555555555556,58.2,79.42305356,7116.411931,337.06178261,13.997109854,6.4323111444,3.7031970713,7.4,5,31.1,7.6,1810,19.011845226,5.5720170557,4,4397,0.0907,0.2741,0.2375,0.4957,0.3973,0.1238,0.2512,0.8765,0.2821,0.3133,0.2136,0.0761,0.0509,0.1923,0.0777,0.2713,0.3085,0.2544,0.2763,0.3524
"17069",18,0.00431344356578001,4173,23.5061326897313,0,1,146,20.2222222222222,58.2,72.040352759,12782.388916,582.64984413,17.617054518,8.2191780822,4.1467335961,4.9,0,24.5,7.8,550,17.954862783,7.2934669893,4,12206,0.4521,0.8281,0.6944,0.9904,0.7106,0.6925,0.2563,0.5524,0.0659,0.9866,0.0872,0.0872,0.2671,0,0.313,0.0258,0.8348,0.0602,0.7835,0.4629
"17073",179,0.00360298705742638,49681,60.3659907346303,1,1,130,18.5555555555556,52.9,79.275600825,6187.2575413,325.06126057,14.378699355,7.1524966262,3.5950148752,13.7,22,36.6,8.4,4890,20.295937837,6.245360772,11,3841,0.1515,0.2627,0.2824,0.2837,0.2652,0.3827,0.2391,0.6243,0.5415,0.2114,0.2798,0.4403,0.334,0.5708,0.0758,0.5947,0.0805,0.0522,0.3626,0.3623
"17075",237.5,0.0082425209967377,28814,25.7891648484534,7,1,129.5,17.3333333333333,52.25,75.595956667,9909.0662356,461.40195971,16.116657442,7.7678989237,3.889652591,8.5,19,29,8.1,2960,18.47785877,7.7443401436,10,5088,0.3566,0.4451,0.5234,0.4823,0.4024,0.3973,0.5887,0.7876,0.4546,0.4015,0.4772,0.5014,0.3378,0.6622,0.1656,0.5094,0.1391,0.468,0.2496,0.4005
"17077",475,0.00802527539366088,59188,101.336871980423,19,0.988372093023256,125.5,19.8611111111111,58.25,78.257465296,8309.3282412,411.01633123,19.08448859,8.6624203822,4.3643223631,4.8,42,23.7,6.4,10420,19.478829609,7.6966352916,76,4902,0.5568,0.6749,0.9507,0.767,0.6835,0.1356,0.0255,0.1449,0.0748,0.2763,0.3044,0.5864,0.6412,0.5107,0.8943,0.9421,0.4935,0.106,0.9312,0.8832
"17081",191,0.00495807699296524,38523,67.4462117971844,17,1,135,19.6666666666667,58.1,76.065377835,9464.9891802,425.26315167,17.088516843,8.9248895434,3.9194191348,9.9,41,33.3,7.4,5200,19.35496759,5.8724370442,24,5831,0.8087,0.6944,0.6291,0.8007,0.5957,0.5683,0.7746,0.5524,0.4082,0.738,0.6896,0.3238,0.4613,0.2483,0.9634,0.7806,0.717,0.5123,0.7972,0.8529
